ProcessDefId,DatabaseName,DatabaseType,UserId,PWD,TABLEName,ExtObjID,HostName,Service,Port,SecurityFlag,SortingColumn,ProcessVariantId,HistoryTableName
"5","online","local"," "," ","ng_le_EmpDetails","73"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_le_IncomeDetails","74"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_Desicion_History","75"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_pl_CapsFields","76"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","cmplxDB_RepaymentLoanAmmortization","77"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","cmplxDB_RepaymentLoanAmmortization_Grid","78"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","cmplxDB_RepaymentSchedule","79"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_decisioningFields","80"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_le_AddressDetails","81"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_le_AltContactDetails","83"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_le_SupplementCardDetails","84"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_MiscFields","85"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_EligAndProdInfo","86"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_le_Externalliability","87"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_le_GR_CardExternalLiability","88"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_le_GR_ProductExternalLiability","89"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_Customer","90"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_Product","91"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_Product","92"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_EmpDetails","93"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_Externalliability","94"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_CardExternalLiability","95"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_productExternalLiability","96"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_AddressDetails","97"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_AddressDetails","98"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_AltContactDetails","99"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_IncomeDetails","100"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_decisionHistory","101"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_SupplementCardDetails","102"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_Details","103"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GuarantorDetails","104"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_GuarantorDetails","105"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_SELFEMPLOYED","106"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_FATCA","107"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_KYC","108"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_OECD","109"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_GR_ReferenceDetails","110"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_LoanDetails","111"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_DECISION","112"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_CC_OffVerification","113"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_CC_ResiVerification","114"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_CC_HCountryVerification","115"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_CC_BussVerification","116"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_CustDetailVerification","117"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GuarantorVerification","118"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_RefDetailVerification","119"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_LoanandCard","120"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_SmartCheck","121"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_SmartCheck","122"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_Note1","123"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_Note1","124"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_CardDetails","125"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_SupplementCardDetails","126"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_SelfEmployed","127"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_FinacleCRM_Incident","128"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_FinacleCRMIncident","129"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_FinacleCRMCustInfo","130"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_FinacleCRMCustInfo","131"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_MOL","132"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_WorldCheck","133"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_RejectEnq","134"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_RejectEnq","135"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_SalaryEnq","136"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_SalaryEnq","137"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_FinacleCore","138"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_FinacleCore","139"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_PartMatch","140"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_PartMatch","141"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_NoteTellog","142"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_incomingDoc","143"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_DisbursalDet","144"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_LoanDisb","145"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_CCCreation","146"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_LimitInc","147"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_CUS","148"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_CUS","149"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_gr_LiabilityAddition","150"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_Liability_New","151"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_LoanDetails","152"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_GR_OecdDetails","153"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_FinacleCRMIncident","154"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_WorldCheck","155"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_creditturn1","156"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_SIDet","157"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_LienDet","158"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_avgbal","159"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_InwardTT","160"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_DDSreturn","161"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_creditturn","162"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_ReferenceDetails","163"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_BussVerification","164"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_HCountryVerification","165"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_ResiVerification","166"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_LoanDisbursal","167"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_LoanRepaygrid","168"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_OffVerification","169"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_cif_detail","170"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_FcuDecision","171"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_CAD_Decision","172"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_cc_gr_ExposureDetails","173"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_cc_gr_DeviationDetails","174"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_gr_DECCAD","175"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_DECCAD","176"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_PL_PostDisbursal","177"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_pl_gr_NLC","178"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_pl_gr_ManagersCheque","179"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_gr_Compliance","180"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_Compliance","181"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_CustDetailVerification_FCU","182"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_SUPERVISOR","183"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_EmpVerification","184"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_BussVerification_FCU","185"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_SmartCheck_FCU","186"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_SmartCheck_FCU","187"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_cc_BankingCheck","188"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_RLOS_GR_NoteTellogFCU","189"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_NoteFCU","190"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_NoteFCU","191"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_ORIGVAL","192"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_CustDetailVerification_FCU","193"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_gr_ReferHistory","194"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_ReferHistory","195"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_CC_gr_CreditCardEnq","196"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_CC_CreditCardEnq","197"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_CC_gr_caseHistCheck","198"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_CC_caseHistCheck","199"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_CC_gr_LOS","200"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_CC_LOS","201"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_pl_gr_LiabilityCertificate","202"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_PL_Gr_BankGuarantee","203"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_Postdisbursal_Checklist","204"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_cc_gr_ExternalBlackList","205"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_CC_ExternalBlackList","206"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_rlos_Riskrating","207"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_gr_blacklist","208"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_gr_Dispatch","209"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_DISPATCH","210"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_gr_CCCreation","211"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_gr_cardDetailsCRN","212"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_gr_CardDetails","213"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_KYC","214"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_gr_MultipleApplicants","215"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","NG_RLOS_GR_FATCA","216"," "," ","0","Y"," ","0"," "
"5","online","local"," "," ","ng_rlos_gr_incomingDocument","217"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_RLOS_CC_Loan","218"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_rlos_gr_BTC","219"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_rlos_gr_AuthSignDetails","220"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","NG_RLOS_GR_PartnerDetails","221"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","NG_RLOS_CompanyDetails","222"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","NG_RLOS_GR_CompanyDetails","223"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_cc_empVerification","224"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_cc_custveri","225"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_cc_exceptionalCase","226"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_cc_checkList_sp2","227"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_cc_fieldvisit","228"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_rlos_gr_DDS","229"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_rlos_gr_SI","230"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_rlos_gr_RVC","231"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_rlos_FPU_Grid","232"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_rlos_gr_empver_Loan_CC_rejected","233"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_rlos_gr_empver_Loan_CC_disbursed","234"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_rlos_gr_empver_Company_mismatch","235"," "," ","0","Y"," ","0"," "
"5","onLine","local"," "," ","ng_rlos_gr_empver_last_loan_cc","236"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","aaa","2"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_Loan_Eligibility","3"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_Credit_Check","4"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_Deferral","5"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_CheckList","6"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_Desicion_History","7"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_DeviationHistory","8"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_CoresspondenceDocument","9"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_CustomerDocument","10"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_IdProof_GR","11"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_AgeProof_GR","12"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_Age_Proof_GR","13"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_Id_Proof_GR","14"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_Demographic","15"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_ProductEligibility","16"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_Customer","17"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_Product","18"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_EmpDetails","19"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_liability","20"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_AddressDetails","21"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_Externalliability","22"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_CC_EmpDetails","23"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_PL_EmpDetails","24"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_CC_Loan","25"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_PL_Loan","26"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_AltContactDetails","27"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_SupplementCardDetails","28"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_ApplicationDetails","29"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_IncomeDetails","30"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_Product_Grid","448"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_ProductGrid","449"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_DecisionGrid","520"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_decisioningFields","600"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_MiscFields","601"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_EligAndProdInfo","602"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_GR_AddressDetails","603"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_GR_CardExternalLiability","604"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_le_GR_ProductExternalLiability","605"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_Customer","606"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_Product","607"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_GR_Product","608"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_AddressDetails","609"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_GR_AddressDetails","610"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_AltContactDetails","611"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_CC_Loan","612"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_EmpDetails","613"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_IncomeDetails","614"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_Externalliability","615"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_GR_CardExternalLiability","616"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_GR_productExternalLiability","617"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_SupplementCardDetails","618"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_decisionHistory","619"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_GuarantorDetails","1029"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_GR_SupplementCardDetails","1030"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_Liability_New","1031"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_GR_InternalLiability","1032"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_CompanyDetails","1033"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_PartnerDetails","1034"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_GR_ReferenceDetails","1035"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_incomingDoc","1036"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_deferralDoc","1037"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_FATCA","1038"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_KYC","1039"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_OECD","1040"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_GR_GuarantorDetails","1041"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_CardDetails","1042"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_AuthSignDetails","1043"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_gr_AuthSignDetails","1044"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_gr_LiabilityAddition","1045"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_GR_CompanyDetails","1184"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_GR_PartnerDetails","1185"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_GR_OecdDetails","1186"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_cif_details","1187"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_cif_detail","1188"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_cif_detail","1189"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_CUSTEXPOSE_LoanDetails","1190"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_ReferenceDetails","2160"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_GR_WorldCheck","2541"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_RLOS_WorldCheck","2542"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","ng_rlos_gr_BTC","2543"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_Note1","2544"," "," ","0","Y"," ","0"," "
"6","online","local"," "," ","NG_RLOS_GR_Note1","2545"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_PL_EXTTABLE","2546"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_sourceCodes","2550"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_ApplicantSelfEmployed","2552"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_partnerInformation","2553"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_address","2554"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_workDetail","2555"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_income","2556"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_customerLiability","2557"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_loanDetails","2558"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_interestDetail","2559"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_repaymentDetails","2560"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","DisbursalDetails","2561"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_disburdalDetail","2562"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_topUpSearch","2563"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_insuranceDetail","2564"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_repaymentRev1","2565"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_documentCollection","2566"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_referenceDetail","2567"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_notepadDetail","2568"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","TelecallingLog","2569"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_telecallingLog","2570"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_underwriting","2571"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_applicantDetail","2572"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_abilityIndicators","2573"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_IntentIndicators","2574"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_pfiInformation","2575"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_eligibilityDetails","2576"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_deviationHistory1","2577"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_mitigants","2578"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_forwardedLog","2579"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_decisionSheet","2580"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_crsBcsVerifiacation","2581"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_homeCountryVerification","2582"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_businessVerification","2583"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ResindenceVerification","2584"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_officeMobileVerification","2585"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_residenceVerification","2586"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_InternalExternal","2587"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_financleCrmIncidents","2588"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_FinacleCrmCustomerInfo","2589"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_directLiabilities","2590"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_indirectLiabilities","2591"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_finacleCore","2592"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_rlsCollections","2593"," "," ","0","Y"," ","0"," "
